,Unnamed: 0.1,Unnamed: 0,name,enc
30,30.0,,jay,"[-0.09131339192390442, 0.08763211965560913, -0.03111714869737625, -0.009092729538679123, -0.041635751724243164, -0.05180985480546951, -0.031042197719216347, -0.21700549125671387, 0.1656661033630371, -0.11628763377666473, 0.2410489171743393, -0.03899650275707245, -0.16459426283836365, -0.1124611422419548, 0.09596757590770721, 0.0323675200343132, -0.1340058147907257, -0.10343196243047714, -0.06984180212020874, -0.0827454999089241, -0.016889676451683044, -0.01860158145427704, 0.10519881546497345, 0.045135498046875, -0.16241294145584106, -0.361772745847702, -0.12096957117319107, -0.18332934379577637, 0.05324175953865051, -0.05913505703210831, -0.00015800166875123978, 0.01701286993920803, -0.16861984133720398, -0.0898423045873642, -0.014318156987428665, 0.07366643100976944, -0.0603601410984993, -0.02602619305253029, 0.18624435365200043, -0.03179661184549332, -0.13530108332633972, -0.03648196533322334, 0.01609148271381855, 0.25758010149002075, 0.16625362634658813, 0.039429862052202225, 0.06241705268621445, -0.09048165380954742, 0.11518892645835876, -0.19284582138061523, 0.12226546555757523, 0.08779463171958923, 0.06143203377723694, 0.01962985098361969, 0.09036939591169357, -0.12965728342533112, 0.03373728692531586, 0.06636121869087219, -0.21601465344429016, 0.07233201712369919, 0.10539918392896652, -0.004154229536652565, -0.07440796494483948, 0.04075811430811882, 0.30409571528434753, 0.1562560647726059, -0.10528630763292313, -0.048240527510643005, 0.10687030851840973, -0.14274175465106964, -0.018394269049167633, 0.059312768280506134, -0.14286895096302032, -0.22761842608451843, -0.28990882635116577, 0.0745776817202568, 0.43650057911872864, 0.10352962464094162, -0.13905909657478333, 0.031140809878706932, -0.09931385517120361, -0.013280639424920082, 0.10368791967630386, 0.07819785177707672, -0.09578455239534378, 0.011681361123919487, -0.1076807901263237, 0.07382020354270935, 0.15929104387760162, -0.023240331560373306, -0.07486405968666077, 0.2094515860080719, -0.028787218034267426, 0.008293118327856064, 0.08538027107715607, 0.08555702865123749, -0.13680872321128845, -0.06416873633861542, -0.129995197057724, -0.0732865184545517, 0.14928236603736877, -0.05148135870695114, -0.00759523268789053, 0.09997399151325226, -0.19849321246147156, 0.1841566562652588, -0.00022125756368041039, -0.04599301889538765, 0.048810891807079315, -0.05082038789987564, -0.054225653409957886, -0.0649549812078476, 0.13462935388088226, -0.24948103725910187, 0.1451527327299118, 0.11033762991428375, 0.03235318884253502, 0.21545888483524323, 0.017748557031154633, 0.04748684540390968, -0.032253801822662354, 0.026687104254961014, -0.15469378232955933, -0.039889801293611526, 0.027877897024154663, 0.04876285418868065, 0.06745173782110214, 0.017466742545366287]"
31,31.0,,jay,"[-0.1554272621870041, 0.11193787306547165, 0.009904022328555584, -0.030949361622333527, -0.05914875864982605, -0.031297020614147186, -0.058205295354127884, -0.20031233131885529, 0.14960183203220367, -0.11282195895910263, 0.21376445889472961, -0.013278256170451641, -0.17984724044799805, -0.10124664753675461, 0.10508690774440765, 0.06874211877584457, -0.15484875440597534, -0.1486065685749054, -0.06950122117996216, -0.08793273568153381, -0.04174533486366272, -0.021903784945607185, 0.06806381046772003, 0.05815982446074486, -0.15591374039649963, -0.381645143032074, -0.11782895028591156, -0.15614618360996246, 0.01758686639368534, -0.01298423483967781, -0.0032624853774905205, -0.018590407446026802, -0.1886184811592102, -0.0888545960187912, -0.0033709313720464706, 0.10570068657398224, -0.06200912594795227, -0.04329078644514084, 0.1563040018081665, -0.06997102499008179, -0.13720223307609558, -0.05251256376504898, 0.03025589883327484, 0.23809145390987396, 0.1865292340517044, 0.06480322778224945, 0.07191591709852219, -0.08435671031475067, 0.119595006108284, -0.20376883447170258, 0.14794376492500305, 0.1093367412686348, 0.044260259717702866, 0.03788936138153076, 0.07299702614545822, -0.14435017108917236, 0.03983618691563606, 0.1258740872144699, -0.18888245522975922, 0.06090981885790825, 0.09600933641195297, -0.00926528312265873, -0.03961754962801933, 0.0455290712416172, 0.3318657875061035, 0.18260273337364197, -0.1208604946732521, -0.07674883306026459, 0.1418153941631317, -0.11684053391218185, -0.033331356942653656, 0.02897675335407257, -0.16605094075202942, -0.2212269902229309, -0.3210785984992981, 0.09519656747579575, 0.45128196477890015, 0.09792710095643997, -0.14509820938110352, 0.0011264663189649582, -0.10805497318506241, 0.02055216208100319, 0.1254284828901291, 0.08209750056266785, -0.09165442734956741, -0.06361134350299835, -0.12139034271240234, 0.05592520534992218, 0.20522552728652954, 0.018880032002925873, -0.09705030173063278, 0.18741746246814728, -0.012088801711797714, 0.0005720267072319984, 0.07656659930944443, 0.12227574735879898, -0.1144879013299942, -0.043732717633247375, -0.1393526941537857, -0.046160630881786346, 0.1303131878376007, -0.003870975226163864, -0.02424270659685135, 0.14597351849079132, -0.1657928228378296, 0.1609475165605545, 0.007222654297947884, -0.002758086659014225, 0.03065669909119606, -0.03453141823410988, -0.08198107779026031, -0.08896119892597198, 0.12647317349910736, -0.23017635941505432, 0.17133796215057373, 0.12904083728790283, 0.016874218359589577, 0.2131701558828354, 0.03950543329119682, 0.054987698793411255, -0.009036937728524208, -0.0009921304881572723, -0.18167142570018768, -0.039971139281988144, 0.059766605496406555, 0.049706317484378815, 0.07924327254295349, 0.058346640318632126]"
32,32.0,,jay,"[-0.13781127333641052, 0.06953573226928711, 0.0010591424070298672, -0.010704358108341694, -0.05735498666763306, -0.05171656981110573, -0.033941932022571564, -0.17722772061824799, 0.20724816620349884, -0.12994104623794556, 0.22028419375419617, -0.017085134983062744, -0.14479707181453705, -0.10226933658123016, 0.07785142213106155, 0.051192428916692734, -0.1273309290409088, -0.14991621673107147, -0.05528201162815094, -0.07386775314807892, 0.011479789391160011, -0.016935432329773903, 0.022620882838964462, 0.06786283105611801, -0.17852966487407684, -0.33393725752830505, -0.11892418563365936, -0.14357292652130127, 0.012901713140308857, -0.03298243507742882, 0.01223115622997284, -0.011026290245354176, -0.18296732008457184, -0.10714133083820343, 0.00055701844394207, 0.1156134307384491, -0.07082011550664902, -0.03774796053767204, 0.16960710287094116, -0.046927452087402344, -0.12370721995830536, -0.028927909210324287, 0.012497097253799438, 0.23310372233390808, 0.14877082407474518, 0.04265845939517021, 0.03912116587162018, -0.11086054146289825, 0.14197099208831787, -0.24304631352424622, 0.10792065411806107, 0.12855969369411469, 0.04034866765141487, 0.059356383979320526, 0.10211753845214844, -0.11310505867004395, 0.04772309958934784, 0.1208261251449585, -0.2063429355621338, 0.08957664668560028, 0.05125568062067032, -0.03796211630105972, -0.06037916988134384, 0.02942550927400589, 0.2999942898750305, 0.17076323926448822, -0.10102969408035278, -0.08289089798927307, 0.1399722695350647, -0.13886430859565735, -0.07056253403425217, 0.048039667308330536, -0.10383761674165726, -0.22594264149665833, -0.30851659178733826, 0.08925119042396545, 0.46154940128326416, 0.10143174976110458, -0.19432662427425385, 0.05905837565660477, -0.10883554816246033, -0.004131421446800232, 0.10581062734127045, 0.07158184051513672, -0.06680386513471603, -0.0243988037109375, -0.13344928622245789, 0.019504506140947342, 0.20475150644779205, 0.012621249072253704, -0.05255438759922981, 0.2171190083026886, 0.00713758822530508, 0.016618438065052032, 0.11736073344945908, 0.09247123450040817, -0.12717509269714355, -0.07507462799549103, -0.13989956676959991, -0.09398920834064484, 0.16258426010608673, -0.02166270837187767, -0.02157103456556797, 0.10522185266017914, -0.1824728399515152, 0.19587263464927673, 0.0014448883011937141, -0.03632064163684845, 0.03878805413842201, -0.035844702273607254, -0.077228844165802, -0.06335344165563583, 0.13558930158615112, -0.24521303176879883, 0.17949166893959045, 0.07881460338830948, 0.015128521248698235, 0.2336537390947342, 0.03467631712555885, 0.06545276194810867, -0.04065268486738205, 0.010945961810648441, -0.13075895607471466, -0.060283951461315155, 0.02148616313934326, 0.05333581194281578, 0.058326177299022675, 0.039563924074172974]"
33,33.0,,jay,"[-0.15390214323997498, 0.07885328680276871, -0.0060739112086594105, -0.01990889571607113, -0.06829598546028137, -0.04358896613121033, -0.06084930896759033, -0.1885896474123001, 0.18277804553508759, -0.11785760521888733, 0.20136523246765137, -0.009491450153291225, -0.14157330989837646, -0.12190502136945724, 0.08041998744010925, 0.05988550931215286, -0.12071099877357483, -0.1506938636302948, -0.06839253008365631, -0.10444451868534088, -0.033524129539728165, -0.026455480605363846, 0.03769088536500931, 0.057473428547382355, -0.18051384389400482, -0.34641319513320923, -0.10727955400943756, -0.13932044804096222, 0.028203653171658516, -0.02757653407752514, 0.021230200305581093, 0.0059481472708284855, -0.19883286952972412, -0.09907712042331696, 0.003870808519423008, 0.1247418150305748, -0.04917958751320839, -0.008045113645493984, 0.1864091157913208, -0.05165999382734299, -0.11315256357192993, -0.025596916675567627, 0.013930046930909157, 0.25272706151008606, 0.17738614976406097, 0.05185279622673988, 0.05161578580737114, -0.1113678514957428, 0.17864754796028137, -0.22072502970695496, 0.14221768081188202, 0.1301857978105545, 0.03545193001627922, 0.04335054010152817, 0.1010621041059494, -0.10958791524171829, 0.04373025894165039, 0.1328982412815094, -0.21227863430976868, 0.08071915060281754, 0.07658448815345764, -0.029086396098136902, -0.0757780373096466, 0.010952920652925968, 0.30655887722969055, 0.17838676273822784, -0.0905054360628128, -0.09473323076963425, 0.161513552069664, -0.12275508046150208, -0.03717416524887085, 0.030751068145036697, -0.11419141292572021, -0.20647810399532318, -0.3217252790927887, 0.10676371306180954, 0.4236826002597809, 0.12456921488046646, -0.18504120409488678, 0.0580010712146759, -0.10129004716873169, 0.004832981154322624, 0.1186133623123169, 0.04772964492440224, -0.08060114085674286, -0.03985237330198288, -0.11198695749044418, 0.033964239060878754, 0.19833239912986755, 0.024354126304388046, -0.051384132355451584, 0.20443381369113922, 0.007163837552070618, 0.001960177905857563, 0.102615587413311, 0.09218063950538635, -0.15386174619197845, -0.06351698935031891, -0.15611949563026428, -0.08496704697608948, 0.16378435492515564, -0.0033160895109176636, 0.02340404875576496, 0.10615704953670502, -0.17291177809238434, 0.20695875585079193, -0.008918367326259613, -0.008299493230879307, 0.029405556619167328, -0.037984684109687805, -0.07466873526573181, -0.066968634724617, 0.13812588155269623, -0.22815485298633575, 0.19942958652973175, 0.06037108227610588, 0.0067812795750796795, 0.23241443932056427, 0.05725051462650299, 0.07820110768079758, -0.03913066163659096, 0.017265208065509796, -0.12388899177312851, -0.05520622432231903, 0.037312719970941544, 0.04911193251609802, 0.08149676769971848, 0.06502651423215866]"
34,34.0,,jay,"[-0.14200767874717712, 0.09358514845371246, 0.006168555933982134, -0.01022435538470745, -0.06438707560300827, -0.049215227365493774, -0.0566394105553627, -0.18616129457950592, 0.1882246434688568, -0.12265483289957047, 0.19669783115386963, -0.01737433671951294, -0.1464071422815323, -0.11341852694749832, 0.07279259711503983, 0.07493144273757935, -0.14026311039924622, -0.15268176794052124, -0.043894849717617035, -0.11298685520887375, -0.006473934277892113, -0.03824407607316971, 0.040958989411592484, 0.05137588828802109, -0.18052002787590027, -0.3456691801548004, -0.13088351488113403, -0.15255823731422424, 0.06577226519584656, -0.030823983252048492, 0.004840770736336708, -0.0256075169891119, -0.19722774624824524, -0.10907897353172302, -0.006226874887943268, 0.1112632155418396, -0.06339674443006516, -0.046710215508937836, 0.17223188281059265, -0.05818481743335724, -0.11058486253023148, -0.03711334243416786, 0.023869425058364868, 0.25097382068634033, 0.18195989727973938, 0.05838342383503914, 0.06773728877305984, -0.09682465344667435, 0.14208850264549255, -0.19993969798088074, 0.12123315781354904, 0.12015960365533829, 0.02379092201590538, 0.07267510890960693, 0.09108009189367294, -0.10812890529632568, 0.06431357562541962, 0.1363695114850998, -0.22219040989875793, 0.080152228474617, 0.0786142349243164, -0.014189349487423897, -0.05960758030414581, 0.062192123383283615, 0.31680917739868164, 0.16432563960552216, -0.0913156270980835, -0.08959271013736725, 0.16285240650177002, -0.14451558887958527, -0.04108409583568573, 0.022755280137062073, -0.11757048964500427, -0.2098788470029831, -0.3119802176952362, 0.0908430814743042, 0.4466173052787781, 0.1252085268497467, -0.1604316234588623, 0.07069620490074158, -0.08137889206409454, -0.004114251583814621, 0.1472245454788208, 0.078526571393013, -0.07461932301521301, -0.023450860753655434, -0.11666878312826157, 0.04887625575065613, 0.19672657549381256, 0.01609429158270359, -0.057627301663160324, 0.2008402943611145, 0.008774014189839363, -0.0016954615712165833, 0.10094485431909561, 0.11019682884216309, -0.13846717774868011, -0.05077362805604935, -0.1466262936592102, -0.09113456308841705, 0.17534275352954865, 0.008212583139538765, 1.09928660094738e-05, 0.10701850801706314, -0.16512709856033325, 0.19585451483726501, 0.008580316789448261, -0.014081338420510292, 0.0032781651243567467, -0.05443771556019783, -0.07676425576210022, -0.04732116684317589, 0.13397802412509918, -0.23421064019203186, 0.19198176264762878, 0.10416806489229202, -0.0013540377840399742, 0.22155502438545227, 0.05494894087314606, 0.04721956327557564, -0.00692650955170393, -0.015010767616331577, -0.13646432757377625, -0.05395536869764328, 0.02577219158411026, 0.03771229088306427, 0.08844020217657089, 0.05502869188785553]"
35,35.0,,jay,"[-0.15078747272491455, 0.0744418054819107, 0.004477756563574076, -0.02874527871608734, -0.08048996329307556, -0.016408605501055717, -0.054528139531612396, -0.20740409195423126, 0.1906396746635437, -0.12287962436676025, 0.1998741775751114, -0.016894277185201645, -0.15318122506141663, -0.11535841226577759, 0.07555855810642242, 0.07174496352672577, -0.1198960617184639, -0.18149922788143158, -0.030664654448628426, -0.12755116820335388, -0.04838189110159874, -0.035812828689813614, 0.01661590114235878, 0.04748072847723961, -0.17571309208869934, -0.3547576069831848, -0.12214905768632889, -0.14919482171535492, 0.013238223269581795, -0.012528792023658752, 0.021850187331438065, 0.01599482260644436, -0.18671558797359467, -0.10195962339639664, 0.013055313378572464, 0.11991003900766373, -0.024334250018000603, -0.012438280507922173, 0.16618001461029053, -0.052743807435035706, -0.10491252690553665, -0.03821025788784027, 0.04674177244305611, 0.25083985924720764, 0.14195409417152405, 0.04290856048464775, 0.05943584442138672, -0.08611639589071274, 0.12733972072601318, -0.18840304017066956, 0.12424133718013763, 0.12367378175258636, 0.02490340545773506, 0.03353780508041382, 0.10299830138683319, -0.11728764325380325, 0.02399347722530365, 0.12324224412441254, -0.1978362649679184, 0.09698523581027985, 0.08897390216588974, -0.023650694638490677, -0.08124334365129471, 0.012704760767519474, 0.3176858425140381, 0.18152131140232086, -0.0887935608625412, -0.1064864844083786, 0.1579153686761856, -0.10677812248468399, -0.05167011171579361, 0.01609966717660427, -0.13767409324645996, -0.18944261968135834, -0.3174906373023987, 0.11064811050891876, 0.4338792562484741, 0.11073517799377441, -0.16057901084423065, 0.05474167317152023, -0.09297707676887512, 0.015791278332471848, 0.11127045750617981, 0.0427844300866127, -0.07662466168403625, -0.0208009984344244, -0.10204991698265076, 0.03937593847513199, 0.1829192340373993, 0.046489913016557693, -0.0583258792757988, 0.18957526981830597, -0.028499668464064598, -0.005546015687286854, 0.09539051353931427, 0.11792716383934021, -0.13871105015277863, -0.061756983399391174, -0.15887336432933807, -0.09986208379268646, 0.169466033577919, -0.009327766485512257, 0.03912452608346939, 0.1277521699666977, -0.18385300040245056, 0.15124666690826416, -0.02106669917702675, -0.010438368655741215, 0.016583409160375595, -0.004430757369846106, -0.07161115854978561, -0.06085844710469246, 0.1498783677816391, -0.23463302850723267, 0.17383122444152832, 0.08563072234392166, -0.005952006205916405, 0.21057496964931488, 0.05852638930082321, 0.058259546756744385, -0.03593596816062927, -0.0031126849353313446, -0.12153925001621246, -0.057399384677410126, 0.01241349894553423, 0.046474091708660126, 0.07452159374952316, 0.0746428370475769]"
36,36.0,,jay,"[-0.19143818318843842, 0.12303529679775238, 0.08279768377542496, -0.019500436261296272, -0.0531313382089138, -0.04313145950436592, -0.04740162566304207, -0.16613996028900146, 0.18464593589305878, -0.07694439589977264, 0.25695857405662537, 0.03108207695186138, -0.13045310974121094, -0.14371611177921295, 0.03370032086968422, 0.08101937174797058, -0.15080958604812622, -0.12999007105827332, -0.0708349421620369, -0.09431251883506775, -0.0022177291102707386, 0.009131904691457748, 0.0038884507957845926, 0.02304348163306713, -0.20176926255226135, -0.3338313400745392, -0.10948040336370468, -0.11500625312328339, 0.05743991583585739, 0.012241704389452934, 0.004774157889187336, -0.023356186226010323, -0.20899149775505066, -0.15509939193725586, 0.03509221598505974, 0.15312275290489197, -0.033449750393629074, 0.004836787469685078, 0.141854926943779, -0.019074799492955208, -0.14353546500205994, -0.008003821596503258, 0.03741806745529175, 0.27917996048927307, 0.2215912938117981, 0.09125176072120667, 0.060764916241168976, -0.0697627067565918, 0.1301661878824234, -0.2132440209388733, 0.12238752841949463, 0.11144562065601349, 0.1302625685930252, 0.03768570348620415, 0.0881258100271225, -0.1307424008846283, -0.000767141580581665, 0.13108989596366882, -0.20880988240242004, 0.10280067473649979, 0.08511865139007568, -0.07111451029777527, -0.036509424448013306, 0.03000384010374546, 0.23480884730815887, 0.14834190905094147, -0.1284385472536087, -0.08933093398809433, 0.19962246716022491, -0.1339505910873413, -0.02340203896164894, 0.06856422871351242, -0.0978349819779396, -0.19601383805274963, -0.3374221920967102, 0.10072945058345795, 0.5631285905838013, 0.1317814588546753, -0.18017633259296417, -0.031076958402991295, -0.08822038769721985, -0.01334916427731514, 0.08155731111764908, 0.09184102714061737, -0.08354397118091583, -0.029595915228128433, -0.0987948402762413, 0.03427984565496445, 0.205403134226799, 0.06433740258216858, -0.06308045238256454, 0.2126694619655609, 0.002486979588866234, 0.01508545782417059, 0.05714412033557892, 0.10362865030765533, -0.11945251375436783, -0.02142670936882496, -0.09229256957769394, -0.0690946951508522, 0.11192008852958679, -0.0437396876513958, 0.05619322881102562, 0.13271814584732056, -0.15495768189430237, 0.19990192353725433, -0.003303427016362548, 0.027481593191623688, 0.024586234241724014, 0.011968262493610382, -0.05012258142232895, -0.053898707032203674, 0.16461063921451569, -0.21157893538475037, 0.17924094200134277, 0.1430271565914154, -0.03098316490650177, 0.19649815559387207, 0.07171715050935745, 0.07346762716770172, 0.014018001966178417, -0.0012737400829792023, -0.11828633397817612, -0.09866223484277725, -0.044477786868810654, -0.0531730093061924, 0.14915324747562408, 0.06497886776924133]"
37,37.0,,jay,"[-0.1398911476135254, 0.09900563210248947, -0.01347411796450615, -0.009735786356031895, -0.08172193914651871, -0.049665067344903946, -0.039857108145952225, -0.19554036855697632, 0.20258811116218567, -0.09903036057949066, 0.21580255031585693, -0.015159718692302704, -0.12574651837348938, -0.08678721636533737, 0.06545045226812363, 0.0439799427986145, -0.1743794083595276, -0.1100134551525116, -0.06336461752653122, -0.08728371560573578, 0.025409499183297157, -0.04532170668244362, 0.06038128584623337, 0.07847299426794052, -0.18722932040691376, -0.33640509843826294, -0.11589840799570084, -0.1770850270986557, 0.06326774507761002, -0.04287432134151459, -0.005214858800172806, -0.03542838245630264, -0.1818937361240387, -0.1116999015212059, -0.0031193485483527184, 0.09203661978244781, -0.06082145497202873, -0.05709867179393768, 0.14412468671798706, -0.09113844484090805, -0.11972986161708832, -0.008215158246457577, 0.00870676152408123, 0.22238028049468994, 0.1841900795698166, 0.06433545798063278, 0.0620959997177124, -0.11320850253105164, 0.16092157363891602, -0.20224536955356598, 0.10103509575128555, 0.10743656754493713, 0.04046488553285599, 0.04068455845117569, 0.08097968995571136, -0.10525806248188019, 0.04906713217496872, 0.11672749370336533, -0.2164575755596161, 0.08940652757883072, 0.08894722908735275, -0.027041340246796608, -0.05819183588027954, 0.02549637481570244, 0.2892757058143616, 0.16542327404022217, -0.11663778126239777, -0.08135481178760529, 0.11314637959003448, -0.15342095494270325, -0.04409097135066986, 0.039937421679496765, -0.11698395758867264, -0.24378593266010284, -0.28338801860809326, 0.07627911865711212, 0.4953709840774536, 0.12684030830860138, -0.1765955239534378, 0.03719679266214371, -0.11648916453123093, -0.001414296217262745, 0.11208842694759369, 0.08679069578647614, -0.0707165002822876, -0.034316811710596085, -0.13347451388835907, 0.04557252675294876, 0.20939794182777405, -0.01084287092089653, -0.05799280107021332, 0.2177794873714447, 0.0023832041770219803, 0.0015820972621440887, 0.07057762145996094, 0.09878471493721008, -0.1543004810810089, -0.03669067844748497, -0.10698217153549194, -0.07474862784147263, 0.154704749584198, -0.010022818110883236, -0.021117594093084335, 0.08170109987258911, -0.17835427820682526, 0.20548081398010254, -0.004567399621009827, -0.017367323860526085, 0.026384640485048294, -0.07050031423568726, -0.07982628792524338, -0.04236061871051788, 0.14620935916900635, -0.2520112693309784, 0.1910276561975479, 0.11248426884412766, 0.04396668076515198, 0.23683694005012512, 0.019832100719213486, 0.04277128353714943, -0.003498799167573452, 0.019897794350981712, -0.13720335066318512, -0.05799182131886482, 0.032387182116508484, 0.01128500234335661, 0.08316704630851746, 0.020013824105262756]"
38,38.0,,jay,"[-0.1681259572505951, 0.08407681435346603, 0.01548093557357788, -0.014974121004343033, -0.08398668467998505, -0.07404997199773788, -0.03058452717959881, -0.14751853048801422, 0.18928079307079315, -0.042916540056467056, 0.2537892162799835, 0.01961345039308071, -0.10447857528924942, -0.1113547533750534, 0.06886432319879532, 0.13266795873641968, -0.1425691545009613, -0.11755286157131195, -0.06251207739114761, -0.04177740961313248, 0.022526541724801064, -0.014128217473626137, 0.0766407772898674, 0.05111706629395485, -0.2194094955921173, -0.3029382824897766, -0.1281949132680893, -0.1072932630777359, 0.07751720398664474, -0.006744819693267345, -0.06395155191421509, 0.019135262817144394, -0.20938178896903992, -0.1254158318042755, 0.0572730153799057, 0.17604374885559082, -0.025367874652147293, -0.07382366061210632, 0.1647261083126068, -0.008639960549771786, -0.20909926295280457, -0.019133029505610466, 0.027696818113327026, 0.25525206327438354, 0.16317221522331238, 0.01845080964267254, 0.07052750140428543, -0.08672945201396942, 0.11982633173465729, -0.17741963267326355, 0.10751859843730927, 0.0826016366481781, 0.06960185617208481, 0.033276766538619995, 0.0021042851731181145, -0.07301422953605652, 0.06682289391756058, 0.1442224234342575, -0.24652038514614105, 0.013683998957276344, 0.13140544295310974, -0.06607978045940399, -0.07939895987510681, -0.01670873537659645, 0.23915250599384308, 0.20297649502754211, -0.11092100292444229, -0.12934744358062744, 0.10967603325843811, -0.1309528946876526, -0.041548967361450195, 0.06559671461582184, -0.1347581446170807, -0.21289969980716705, -0.3474021255970001, 0.06448903679847717, 0.4869331121444702, 0.1038486510515213, -0.17437322437763214, 0.023064065724611282, -0.04451454430818558, 0.0014910767786204815, 0.11841036379337311, 0.13512800633907318, -0.05997752398252487, 0.06582190096378326, -0.1287558227777481, 0.05222650617361069, 0.23877009749412537, -0.025656454265117645, -0.02794700302183628, 0.2045021802186966, 0.03811325877904892, 0.03875347971916199, 0.06038118526339531, 0.11481470614671707, -0.06635195016860962, -0.030260097235441208, -0.10478217154741287, -0.033106788992881775, 0.11780369281768799, -0.008698919788002968, 0.01315371785312891, 0.10705442726612091, -0.15759973227977753, 0.16465714573860168, 0.027046294882893562, -0.009824540466070175, 0.027082595974206924, -0.049902766942977905, -0.042879920452833176, -0.11297590285539627, 0.09678530693054199, -0.20420491695404053, 0.1417054533958435, 0.1484808623790741, -0.004758370108902454, 0.1686714142560959, 0.059987615793943405, 0.08479252457618713, -0.015525355003774166, 0.02136591076850891, -0.13589537143707275, -0.02722061797976494, 0.05203559622168541, -0.023884335532784462, 0.1164931058883667, 0.03147008642554283]"
39,39.0,,jay,"[-0.16918951272964478, 0.06570476293563843, 0.01589096151292324, -0.02018158882856369, -0.06588054448366165, -0.03628099709749222, -0.01190759614109993, -0.19485516846179962, 0.18357673287391663, -0.1262192577123642, 0.24457679688930511, 0.029518935829401016, -0.12420965731143951, -0.11712535470724106, 0.05812639370560646, 0.058437783271074295, -0.09777241200208664, -0.16722021996974945, -0.06518490612506866, -0.03912840783596039, -0.0029154890216886997, -0.01772645115852356, 0.05260186269879341, 0.05407809466123581, -0.20778635144233704, -0.31070560216903687, -0.11062835901975632, -0.12264463305473328, 0.05347149074077606, -0.04490935429930687, -0.0006982656195759773, -0.0260273776948452, -0.20465116202831268, -0.0487387478351593, -0.02419496700167656, 0.1497439295053482, -0.057572588324546814, -0.05465472862124443, 0.18783879280090332, -0.020929381251335144, -0.18942353129386902, -0.008627848699688911, 0.01426694542169571, 0.2501729726791382, 0.15161271393299103, 0.0016194353811442852, 0.07620199024677277, -0.1311200112104416, 0.108052097260952, -0.22985532879829407, 0.10443331301212311, 0.09948741644620895, 0.049827344715595245, 0.04331227391958237, 0.02735142596065998, -0.10242493450641632, 0.031090330332517624, 0.08589398115873337, -0.22738713026046753, 0.06774260848760605, 0.07715480029582977, -0.004581727087497711, -0.07923080027103424, 0.014054421335458755, 0.27245593070983887, 0.2019936889410019, -0.12030040472745895, -0.08317936956882477, 0.1313071995973587, -0.1821448653936386, -0.05431210994720459, 0.07906755805015564, -0.10140065848827362, -0.23312976956367493, -0.29205894470214844, 0.08929557353258133, 0.4818721413612366, 0.11695705354213715, -0.15273219347000122, 0.030559521168470383, -0.10033991187810898, -0.020508132874965668, 0.07827098667621613, 0.09908309578895569, -0.08887223899364471, 0.033987391740083694, -0.1067013218998909, 0.0966469943523407, 0.24982604384422302, 0.0014932658523321152, -0.027187181636691093, 0.20410475134849548, 0.05244964733719826, 0.008337649516761303, 0.07057570666074753, 0.12731531262397766, -0.08467303961515427, -0.03719404339790344, -0.11797551065683365, -0.04453122988343239, 0.1299232393503189, -0.01373832393437624, 0.034159645438194275, 0.09845811128616333, -0.18700824677944183, 0.22887839376926422, 0.023766905069351196, -0.07387891411781311, 0.056354135274887085, -0.03542229160666466, -0.044993460178375244, -0.06871531903743744, 0.11244318634271622, -0.22429914772510529, 0.1806122362613678, 0.11568780243396759, 0.04343879222869873, 0.20742015540599823, 0.054656900465488434, 0.07330009341239929, -0.02055954933166504, 0.018609778955578804, -0.11556104570627213, -0.038015663623809814, 0.014202901162207127, -0.0010957764461636543, 0.10901473462581635, 0.03805980831384659]"
